"No.","Time","Source","Destination","Protocol","Length","Info"
"2011","2025/047 00:41:37.891454","172.64.147.34","10.0.0.4","TLSv1.3","1465","[TLS segment of a reassembled PDU]"
"2012","2025/047 00:41:37.891454","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Handshake, SCID=fcd731a83e00358f, PKN: 7, CRYPTO"
"2013","2025/047 00:41:37.891454","172.64.147.34","10.0.0.4","HTTP2","1465","DATA[5][TLS segment of a reassembled PDU]"
"2014","2025/047 00:41:37.891454","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","1107","Protected Payload (KP0), PKN: 9, STREAM(3), SETTINGS"
"2015","2025/047 00:41:37.891593","10.0.0.4","172.64.147.34","TCP","54","50662  >  443 [ACK] Seq=3173 Ack=24353 Win=65280 Len=0"
"2016","2025/047 00:41:37.891889","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","QUIC","101","Handshake, DCID=fcd731a83e00358f, PKN: 8, ACK"
"2017","2025/047 00:41:37.892299","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","103","Handshake, SCID=fcd731a83e00358f, PKN: 10, ACK"
"2018","2025/047 00:41:37.892299","172.64.147.34","10.0.0.4","TLSv1.3","1465","[TLS segment of a reassembled PDU]"
"2019","2025/047 00:41:37.892408","10.0.0.4","172.64.147.34","TCP","54","50662  >  443 [ACK] Seq=3173 Ack=25764 Win=65280 Len=0"
"2020","2025/047 00:41:37.893162","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","HTTP3","231","Protected Payload (KP0), DCID=fcd731a83e00358f, PKN: 10, ACK, STREAM(2), SETTINGS"
"2021","2025/047 00:41:37.893225","172.64.147.34","10.0.0.4","TLSv1.3","1465","[TLS segment of a reassembled PDU]"
"2022","2025/047 00:41:37.893743","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","HTTP3","636","Protected Payload (KP0), DCID=fcd731a83e00358f, PKN: 11, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS: GET /a/AEdFTp4cvjfGl3noDCZrSsPIjlWznUzaRjFjhO8NzFYr=k-s32"
"2023","2025/047 00:41:37.894199","172.64.147.34","10.0.0.4","TLSv1.3","1465","[TLS segment of a reassembled PDU]"
"2024","2025/047 00:41:37.894261","10.0.0.4","172.64.147.34","TCP","54","50662  >  443 [ACK] Seq=3173 Ack=28586 Win=65280 Len=0"
"2025","2025/047 00:41:37.894324","172.64.147.34","10.0.0.4","TLSv1.3","1465","[TLS segment of a reassembled PDU]"
"2026","2025/047 00:41:37.895672","172.64.147.34","10.0.0.4","TLSv1.3","1464","DATA[5]"
"2027","2025/047 00:41:37.895739","10.0.0.4","172.64.147.34","TCP","54","50662  >  443 [ACK] Seq=3173 Ack=31407 Win=65280 Len=0"
"2028","2025/047 00:41:37.897384","172.64.147.34","10.0.0.4","HTTP2","171","HEADERS[7]: 200 OK"
"2029","2025/047 00:41:37.897384","172.64.147.34","10.0.0.4","HTTP2","683","DATA[7]"
"2030","2025/047 00:41:37.897471","10.0.0.4","172.64.147.34","TCP","54","50662  >  443 [ACK] Seq=3173 Ack=32153 Win=64768 Len=0"
"2031","2025/047 00:41:37.897562","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Initial, SCID=e7541fefedaf1488, PKN: 5, ACK, PADDING"
"2032","2025/047 00:41:37.897760","172.64.147.34","10.0.0.4","HTTP2/XML","85","DATA[7]"
"2033","2025/047 00:41:37.902292","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","86","443  >  50668 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1432 SACK_PERM WS=256"
"2034","2025/047 00:41:37.902292","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Handshake, SCID=fcd731a83e00358f, PKN: 11, ACK, CRYPTO"
"2035","2025/047 00:41:37.902422","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","TCP","74","50668  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2036","2025/047 00:41:37.902747","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","173","Protected Payload (KP0), PKN: 13, STREAM(3), SETTINGS"
"2037","2025/047 00:41:37.902747","2a06:c701:4f46:4100::1","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","DNS","125","Standard query response 0x2072 A i.sstatic.net A 104.18.41.33 A 172.64.146.223"
"2038","2025/047 00:41:37.902941","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","HTTP3","226","Protected Payload (KP0), DCID=fcd731a83e00358f, PKN: 13, STREAM(2), SETTINGS"
"2039","2025/047 00:41:37.903063","2a06:c701:4f46:4100::1","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","DNS","155","Standard query response 0x7bb0 AAAA i.sstatic.net SOA jack.ns.cloudflare.com"
"2040","2025/047 00:41:37.903176","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","HTTP3","733","Protected Payload (KP0), DCID=fcd731a83e00358f, PKN: 15, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS: GET /a/AEdFTp4cvjfGl3noDCZrSsPIjlWznUzaRjFjhO8NzFYr=k-s32"
"2041","2025/047 00:41:37.903716","10.0.0.138","10.0.0.4","DNS","89","Standard query response 0x2072 A i.sstatic.net A 104.18.41.33"
"2042","2025/047 00:41:37.903877","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","TLSv1.3","2304","Client Hello (SNI=www.googletagmanager.com)"
"2043","2025/047 00:41:37.904036","10.0.0.138","10.0.0.4","DNS","135","Standard query response 0x7bb0 AAAA i.sstatic.net SOA jack.ns.cloudflare.com"
"2044","2025/047 00:41:37.904036","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1026","Protected Payload (KP0), PKN: 14, CRYPTO"
"2045","2025/047 00:41:37.904036","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","199","Protected Payload (KP0), PKN: 15, DONE, NT, NCI"
"2046","2025/047 00:41:37.904447","10.0.0.4","104.18.41.33","TCP","66","50669  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2047","2025/047 00:41:37.904701","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","QUIC","96","Protected Payload (KP0), DCID=fcd731a83e00358f, PKN: 16, ACK"
"2048","2025/047 00:41:37.904784","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","QUIC","95","Protected Payload (KP0), DCID=fcd731a83e00358f, PKN: 17, ACK"
"2049","2025/047 00:41:37.904873","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","99","Handshake, DCID=e815616a9c1beb2a, PKN: 7, PADDING, PING"
"2050","2025/047 00:41:37.905034","2a06:c701:4f46:4100::1","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","DNS","150","Standard query response 0xdd37 A lh6.googleusercontent.com CNAME googlehosted.l.googleusercontent.com A 142.250.75.33"
"2051","2025/047 00:41:37.905034","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","583","Protected Payload (KP0), PKN: 17, STREAM(11), STREAM(0), HEADERS: 200 OK, DATA"
"2052","2025/047 00:41:37.905168","2a06:c701:4f46:4100::1","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","DNS","162","Standard query response 0x857e AAAA lh6.googleusercontent.com CNAME googlehosted.l.googleusercontent.com AAAA 2a00:1450:4028:806::2001"
"2053","2025/047 00:41:37.905168","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","89","Protected Payload (KP0), PKN: 16, ACK, STREAM(7)"
"2054","2025/047 00:41:37.905439","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","HTTP3","101","Protected Payload (KP0), DCID=fcd731a83e00358f, PKN: 18, ACK, STREAM(6)"
"2055","2025/047 00:41:37.905584","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","QUIC","95","Protected Payload (KP0), DCID=fcd731a83e00358f, PKN: 19, ACK"
"2056","2025/047 00:41:37.905706","10.0.0.138","10.0.0.4","DNS","101","Standard query response 0xdd37 A lh6.googleusercontent.com A 142.250.75.33"
"2057","2025/047 00:41:37.905706","10.0.0.138","10.0.0.4","DNS","142","Standard query response 0x857e AAAA lh6.googleusercontent.com CNAME googlehosted.l.googleusercontent.com AAAA 2a00:1450:4028:806::2001"
"2058","2025/047 00:41:37.906323","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","86","443  >  50664 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"2059","2025/047 00:41:37.906451","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TCP","74","50664  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2060","2025/047 00:41:37.907395","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TLSv1.3","1866","Client Hello (SNI=graph.facebook.com)"
"2061","2025/047 00:41:37.909259","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","1292","Initial, DCID=850d1230b7014186, PKN: 1, CRYPTO"
"2062","2025/047 00:41:37.909362","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","1292","Initial, DCID=850d1230b7014186, PKN: 2, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING"
"2063","2025/047 00:41:37.912146","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","86","443  >  50665 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"2064","2025/047 00:41:37.912146","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","86","443  >  50666 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"2065","2025/047 00:41:37.912288","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TCP","74","50665  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2066","2025/047 00:41:37.912340","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TCP","74","50666  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2067","2025/047 00:41:37.913450","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","87","Protected Payload (KP0), PKN: 18, ACK"
"2068","2025/047 00:41:37.913595","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TLSv1.3","1802","Client Hello (SNI=graph.facebook.com)"
"2069","2025/047 00:41:37.914250","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TLSv1.3","1834","Client Hello (SNI=graph.facebook.com)"
"2070","2025/047 00:41:37.914271","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","89","Protected Payload (KP0), PKN: 19, ACK"
"2071","2025/047 00:41:37.914715","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","QUIC","1292","Initial, DCID=e7541fefedaf1488, PKN: 7, PADDING, PING, PADDING"
"2072","2025/047 00:41:37.914935","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","74","443  >  50668 [ACK] Seq=1 Ack=1433 Win=268032 Len=0"
"2073","2025/047 00:41:37.916155","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","89","Protected Payload (KP0), PKN: 20, ACK"
"2074","2025/047 00:41:37.916943","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","74","443  >  50668 [ACK] Seq=1 Ack=2231 Win=267264 Len=0"
"2075","2025/047 00:41:37.920892","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Handshake, SCID=e815616a9c1beb2a, PKN: 5, CRYPTO"
"2076","2025/047 00:41:37.921000","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Handshake, SCID=e815616a9c1beb2a, PKN: 6, CRYPTO"
"2077","2025/047 00:41:37.921449","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","101","Handshake, DCID=e815616a9c1beb2a, PKN: 8, ACK"
"2078","2025/047 00:41:37.921775","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Handshake, SCID=e815616a9c1beb2a, PKN: 7, CRYPTO"
"2079","2025/047 00:41:37.921775","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","1097","Protected Payload (KP0), PKN: 9, STREAM(3), SETTINGS"
"2080","2025/047 00:41:37.922339","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","105","Handshake, SCID=e815616a9c1beb2a, PKN: 10, ACK"
"2081","2025/047 00:41:37.922339","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","102","Initial, SCID=e50d1230b7014186, PKN: 1, ACK"
"2082","2025/047 00:41:37.922816","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","101","Handshake, DCID=e815616a9c1beb2a, PKN: 9, ACK"
"2083","2025/047 00:41:37.923982","2a04:fa87:fffe::c000:4902","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","86","443  >  50667 [SYN, ACK] Seq=0 Ack=1 Win=43200 Len=0 MSS=1432 SACK_PERM WS=512"
"2084","2025/047 00:41:37.924092","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a04:fa87:fffe::c000:4902","TCP","74","50667  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2085","2025/047 00:41:37.924318","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Initial, SCID=e50d1230b7014186, PKN: 2, ACK, PADDING"
"2086","2025/047 00:41:37.925085","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Initial, SCID=e50d1230b7014186, PKN: 3, CRYPTO, PADDING"
"2087","2025/047 00:41:37.925314","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a04:fa87:fffe::c000:4902","TLSv1.3","2119","Client Hello (SNI=www.gravatar.com)"
"2088","2025/047 00:41:37.925497","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Initial, SCID=e50d1230b7014186, PKN: 4, CRYPTO, PADDING"
"2089","2025/047 00:41:37.926558","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","1292","Initial, DCID=e50d1230b7014186, PKN: 3, ACK, PADDING"
"2090","2025/047 00:41:37.929380","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Initial, SCID=e7541fefedaf1488, PKN: 6, ACK, PADDING"
"2091","2025/047 00:41:37.932920","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Initial, SCID=e7541fefedaf1488, PKN: 7, CRYPTO, PADDING"
"2092","2025/047 00:41:37.932920","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","359","Protected Payload (KP0), PKN: 9, STREAM(3), SETTINGS"
"2093","2025/047 00:41:37.933031","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","995","Protected Payload (KP0), PKN: 10, CRYPTO"
"2094","2025/047 00:41:37.933507","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","114","Protected Payload (KP0), PKN: 11, CRYPTO"
"2095","2025/047 00:41:37.946234","10.0.0.4","172.64.147.34","TCP","54","50662  >  443 [ACK] Seq=3173 Ack=32184 Win=64512 Len=0"
"2096","2025/047 00:41:37.946367","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","QUIC","1292","Initial, DCID=e7541fefedaf1488, PKN: 8, ACK, PADDING"
"2097","2025/047 00:41:37.946462","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","99","Handshake, DCID=e50d1230b7014186, PKN: 5, PADDING, PING"
"2098","2025/047 00:41:37.946522","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","QUIC","1292","Initial, DCID=e7541fefedaf1488, PKN: 10, PADDING, PING, PADDING"
"2099","2025/047 00:41:37.954311","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","QUIC","142","0-RTT, DCID=e7541fefedaf1488"
"2100","2025/047 00:41:37.955162","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","QUIC","482","0-RTT, DCID=e7541fefedaf1488"
"2101","2025/047 00:41:37.955647","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","QUIC","134","Protected Payload (KP0), DCID=e7541fefedaf1488, PKN: 14, ACK"
"2102","2025/047 00:41:37.957819","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Initial, SCID=e7541fefedaf1488, PKN: 12, ACK, PADDING"
"2103","2025/047 00:41:37.962407","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","145","Handshake, DCID=e815616a9c1beb2a, PKN: 10, CRYPTO"
"2104","2025/047 00:41:37.962725","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","HTTP3","131","Protected Payload (KP0), DCID=e815616a9c1beb2a, PKN: 11, STREAM(2), SETTINGS"
"2105","2025/047 00:41:37.962980","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","74","443  >  50664 [ACK] Seq=1 Ack=1793 Win=69120 Len=0"
"2106","2025/047 00:41:37.963334","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","89","Protected Payload (KP0), PKN: 13, ACK, STREAM(7)"
"2107","2025/047 00:41:37.963724","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TLSv1.3","1466","Server Hello, Change Cipher Spec, Encrypted Extensions"
"2108","2025/047 00:41:37.963954","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","94","Protected Payload (KP0), DCID=e815616a9c1beb2a, PKN: 12, ACK"
"2109","2025/047 00:41:37.964439","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TLSv1.3","1449","Compressed Certificate, Certificate Verify, Finished"
"2110","2025/047 00:41:37.964493","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TCP","74","50664  >  443 [ACK] Seq=1793 Ack=2768 Win=65280 Len=0"
"2111","2025/047 00:41:37.964750","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","HTTP3","663","Protected Payload (KP0), DCID=e815616a9c1beb2a, PKN: 13, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS: GET /--7xYO15_Xss/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfaSiUQMOgTs15X51dO455FUsyU3Q/mo/photo.jpg?sz=32"
"2112","2025/047 00:41:37.965440","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","QUIC","168","Protected Payload (KP0), DCID=e7541fefedaf1488, PKN: 15, ACK"
"2113","2025/047 00:41:37.969538","104.18.41.33","10.0.0.4","TCP","66","443  >  50669 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"2114","2025/047 00:41:37.970085","10.0.0.4","104.18.41.33","TCP","54","50669  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2115","2025/047 00:41:37.970675","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1026","Protected Payload (KP0), PKN: 11, CRYPTO"
"2116","2025/047 00:41:37.970946","10.0.0.4","104.18.41.33","TLSv1.3","1873","Client Hello (SNI=i.sstatic.net)"
"2117","2025/047 00:41:37.971226","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","96","Protected Payload (KP0), DCID=e815616a9c1beb2a, PKN: 14, ACK"
"2118","2025/047 00:41:37.971318","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","199","Protected Payload (KP0), PKN: 12, DONE, NT, NCI"
"2119","2025/047 00:41:37.971387","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","1294","443  >  50668 [ACK] Seq=1 Ack=2231 Win=267264 Len=1220 [TCP PDU reassembled in 2121]"
"2120","2025/047 00:41:37.971517","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","95","Protected Payload (KP0), DCID=e815616a9c1beb2a, PKN: 15, ACK"
"2121","2025/047 00:41:37.971735","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TLSv1.3","327","Server Hello, Change Cipher Spec, Encrypted Extensions, Finished"
"2122","2025/047 00:41:37.971784","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","TCP","74","50668  >  443 [ACK] Seq=2231 Ack=1474 Win=65280 Len=0"
"2123","2025/047 00:41:37.973590","2a00:1450:4028:806::2008","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","182","Protected Payload (KP0), PKN: 14, DONE, NT, NCI"
"2124","2025/047 00:41:37.973760","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","TLSv1.3","148","Change Cipher Spec, Encrypted Extensions, Finished"
"2125","2025/047 00:41:37.973903","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","89","Protected Payload (KP0), PKN: 13, ACK, STREAM(7)"
"2126","2025/047 00:41:37.973969","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","74","443  >  50666 [ACK] Seq=1 Ack=1393 Win=68352 Len=0"
"2127","2025/047 00:41:37.974761","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","74","443  >  50666 [ACK] Seq=1 Ack=1729 Win=71168 Len=0"
"2128","2025/047 00:41:37.974761","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","576","Protected Payload (KP0), PKN: 14, STREAM(11), STREAM(0), HEADERS: 200 OK, DATA"
"2129","2025/047 00:41:37.974898","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","74","443  >  50665 [ACK] Seq=1 Ack=1393 Win=68352 Len=0"
"2130","2025/047 00:41:37.975235","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","99","Handshake, DCID=e50d1230b7014186, PKN: 7, PADDING, PING"
"2131","2025/047 00:41:37.975451","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2008","QUIC","95","Protected Payload (KP0), DCID=e7541fefedaf1488, PKN: 17, ACK"
"2132","2025/047 00:41:37.975563","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TLSv1.3","1466","Server Hello, Change Cipher Spec, Encrypted Extensions"
"2133","2025/047 00:41:37.975946","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","QUIC","95","Protected Payload (KP0), DCID=e815616a9c1beb2a, PKN: 16, ACK"
"2134","2025/047 00:41:37.976183","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TLSv1.3","1448","Compressed Certificate, Certificate Verify, Finished"
"2135","2025/047 00:41:37.976183","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TCP","74","443  >  50665 [ACK] Seq=1 Ack=1761 Win=71168 Len=0"
"2136","2025/047 00:41:37.976296","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TCP","74","50666  >  443 [ACK] Seq=1729 Ack=2767 Win=65280 Len=0"
"2137","2025/047 00:41:37.976358","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::2001","HTTP3","99","Protected Payload (KP0), DCID=e815616a9c1beb2a, PKN: 17, ACK, STREAM(6)"
"2138","2025/047 00:41:37.976424","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TLSv1.3","1466","Server Hello, Change Cipher Spec, Encrypted Extensions"
"2139","2025/047 00:41:37.977179","2a03:2880:f33c:8d:face:b00c:0:2","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","TLSv1.3","1448","Compressed Certificate, Certificate Verify, Finished"
"2140","2025/047 00:41:37.977225","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a03:2880:f33c:8d:face:b00c:0:2","TCP","74","50665  >  443 [ACK] Seq=1761 Ack=2767 Win=65280 Len=0"
"2141","2025/047 00:41:37.977762","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Handshake, SCID=e50d1230b7014186, PKN: 5, CRYPTO"
"2142","2025/047 00:41:37.978522","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Handshake, SCID=e50d1230b7014186, PKN: 6, CRYPTO"
"2143","2025/047 00:41:37.978522","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Handshake, SCID=e50d1230b7014186, PKN: 7, CRYPTO"
"2144","2025/047 00:41:37.978816","2a00:1450:4028:806::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","1098","Protected Payload (KP0), PKN: 9, STREAM(3), SETTINGS"
